Start,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Alpha [%],Beta,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,Kelly Criterion,_strategy,_equity_curve,_trades,Ticker,Commissions [$]
2015-12-29,2018-12-21,1088 days,0.0,10000.0,10000.0,0.0,-7.6508658636528,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,M002FullStrategy,"             Equity  DrawdownPct  DrawdownDuration
Date                                              
2015-12-29  10000.0          0.0               NaN
2015-12-30  10000.0          0.0               NaN
2015-12-31  10000.0          0.0               NaN
2016-12-13  10000.0          0.0               NaN
2016-12-14  10000.0          0.0               NaN
2016-12-15  10000.0          0.0               NaN
2016-12-16  10000.0          0.0               NaN
2016-12-19  10000.0          0.0               NaN
2016-12-20  10000.0          0.0               NaN
2016-12-21  10000.0          0.0               NaN
2016-12-22  10000.0          0.0               NaN
2016-12-23  10000.0          0.0               NaN
2016-12-27  10000.0          0.0               NaN
2016-12-28  10000.0          0.0               NaN
2016-12-29  10000.0          0.0               NaN
2016-12-30  10000.0          0.0               NaN
2017-12-28  10000.0          0.0               NaN
2017-12-29  10000.0          0.0               NaN
2018-11-15  10000.0          0.0               NaN
2018-11-16  10000.0          0.0               NaN
2018-11-19  10000.0          0.0               NaN
2018-11-20  10000.0          0.0               NaN
2018-11-21  10000.0          0.0               NaN
2018-11-23  10000.0          0.0               NaN
2018-11-26  10000.0          0.0               NaN
2018-11-27  10000.0          0.0               NaN
2018-11-28  10000.0          0.0               NaN
2018-11-29  10000.0          0.0               NaN
2018-11-30  10000.0          0.0               NaN
2018-12-03  10000.0          0.0               NaN
2018-12-04  10000.0          0.0               NaN
2018-12-06  10000.0          0.0               NaN
2018-12-07  10000.0          0.0               NaN
2018-12-10  10000.0          0.0               NaN
2018-12-11  10000.0          0.0               NaN
2018-12-12  10000.0          0.0               NaN
2018-12-13  10000.0          0.0               NaN
2018-12-14  10000.0          0.0               NaN
2018-12-17  10000.0          0.0               NaN
2018-12-18  10000.0          0.0               NaN
2018-12-19  10000.0          0.0               NaN
2018-12-20  10000.0          0.0               NaN
2018-12-21  10000.0          0.0               NaN","Empty DataFrame
Columns: [Size, EntryBar, ExitBar, EntryPrice, ExitPrice, SL, TP, PnL, Commission, ReturnPct, EntryTime, ExitTime, Duration, Tag]
Index: []",C-PK,
2012-12-24,2017-12-29,1831 days,4.37956204379562,20451.306236507895,20451.306236507895,104.51306236507895,939.670639714897,272.8595683604411,767.9241748452899,10.347995482121664,0.35532097738088897,375.14070500389835,419.87119000114257,-287.86152057111065,0.41756607725366296,-0.6498649463415163,-0.44955043598814415,316 days,161 days,2,100.0,102.98895710828131,0.8903242558199052,43.10702883857667,364 days,183 days,,51.9396406820506,1.035659776662553,,M002FullStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2012-12-24  10000.000000     0.000000              NaT
2012-12-26  10000.000000     0.000000              NaT
2012-12-27   9975.066801     0.002493              NaT
2012-12-28   9935.013505     0.006499              NaT
2012-12-31  10388.952044     0.000000           5 days
...                  ...          ...              ...
2017-12-22  20451.306237     0.000000              NaT
2017-12-26  20451.306237     0.000000              NaT
2017-12-27  20451.306237     0.000000              NaT
2017-12-28  20451.306237     0.000000              NaT
2017-12-29  20451.306237     0.000000              NaT

[137 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice  ExitPrice    SL    TP           PnL  Commission  ReturnPct  EntryTime   ExitTime Duration   Tag
0  1502         2        5    6.640000  13.528889  None  None  10271.376855   75.734177   1.029890 2012-12-27 2013-12-26 364 days  None
1  1006         9       10   20.088888  20.368889  None  None    179.929382  101.751309   0.008903 2014-11-11 2014-11-12   1 days  None",PATK,177.48548578977585
2012-12-05,2017-12-26,1847 days,0.0,10000.0,10000.0,0.0,126.66386643674572,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,M002FullStrategy,"             Equity  DrawdownPct  DrawdownDuration
Date                                              
2012-12-05  10000.0          0.0               NaN
2012-12-06  10000.0          0.0               NaN
2012-12-07  10000.0          0.0               NaN
2012-12-10  10000.0          0.0               NaN
2012-12-11  10000.0          0.0               NaN
...             ...          ...               ...
2017-12-19  10000.0          0.0               NaN
2017-12-20  10000.0          0.0               NaN
2017-12-21  10000.0          0.0               NaN
2017-12-22  10000.0          0.0               NaN
2017-12-26  10000.0          0.0               NaN

[106 rows x 3 columns]","Empty DataFrame
Columns: [Size, EntryBar, ExitBar, EntryPrice, ExitPrice, SL, TP, PnL, Commission, ReturnPct, EntryTime, ExitTime, Duration, Tag]
Index: []",BK,
2016-12-16,2018-12-21,735 days,0.0,10000.0,10000.0,0.0,-42.02279061224623,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,M002FullStrategy,"             Equity  DrawdownPct  DrawdownDuration
Date                                              
2016-12-16  10000.0          0.0               NaN
2016-12-19  10000.0          0.0               NaN
2016-12-20  10000.0          0.0               NaN
2016-12-21  10000.0          0.0               NaN
2016-12-22  10000.0          0.0               NaN
2016-12-23  10000.0          0.0               NaN
2016-12-27  10000.0          0.0               NaN
2016-12-28  10000.0          0.0               NaN
2016-12-29  10000.0          0.0               NaN
2016-12-30  10000.0          0.0               NaN
2017-12-07  10000.0          0.0               NaN
2017-12-08  10000.0          0.0               NaN
2017-12-11  10000.0          0.0               NaN
2017-12-12  10000.0          0.0               NaN
2017-12-13  10000.0          0.0               NaN
2017-12-14  10000.0          0.0               NaN
2017-12-15  10000.0          0.0               NaN
2017-12-18  10000.0          0.0               NaN
2017-12-19  10000.0          0.0               NaN
2017-12-20  10000.0          0.0               NaN
2017-12-21  10000.0          0.0               NaN
2017-12-22  10000.0          0.0               NaN
2017-12-26  10000.0          0.0               NaN
2017-12-27  10000.0          0.0               NaN
2017-12-28  10000.0          0.0               NaN
2017-12-29  10000.0          0.0               NaN
2018-11-06  10000.0          0.0               NaN
2018-11-07  10000.0          0.0               NaN
2018-11-08  10000.0          0.0               NaN
2018-11-09  10000.0          0.0               NaN
2018-11-12  10000.0          0.0               NaN
2018-11-13  10000.0          0.0               NaN
2018-11-14  10000.0          0.0               NaN
2018-11-15  10000.0          0.0               NaN
2018-11-16  10000.0          0.0               NaN
2018-11-19  10000.0          0.0               NaN
2018-11-20  10000.0          0.0               NaN
2018-11-21  10000.0          0.0               NaN
2018-11-23  10000.0          0.0               NaN
2018-11-26  10000.0          0.0               NaN
2018-11-27  10000.0          0.0               NaN
2018-11-28  10000.0          0.0               NaN
2018-11-29  10000.0          0.0               NaN
2018-11-30  10000.0          0.0               NaN
2018-12-03  10000.0          0.0               NaN
2018-12-04  10000.0          0.0               NaN
2018-12-06  10000.0          0.0               NaN
2018-12-07  10000.0          0.0               NaN
2018-12-10  10000.0          0.0               NaN
2018-12-11  10000.0          0.0               NaN
2018-12-12  10000.0          0.0               NaN
2018-12-13  10000.0          0.0               NaN
2018-12-14  10000.0          0.0               NaN
2018-12-17  10000.0          0.0               NaN
2018-12-18  10000.0          0.0               NaN
2018-12-19  10000.0          0.0               NaN
2018-12-20  10000.0          0.0               NaN
2018-12-21  10000.0          0.0               NaN","Empty DataFrame
Columns: [Size, EntryBar, ExitBar, EntryPrice, ExitPrice, SL, TP, PnL, Commission, ReturnPct, EntryTime, ExitTime, Duration, Tag]
Index: []",GER,
2012-12-31,2017-12-27,1822 days,0.0,10000.0,10000.0,0.0,68.49999200730097,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,M002FullStrategy,"             Equity  DrawdownPct  DrawdownDuration
Date                                              
2012-12-31  10000.0          0.0               NaN
2013-12-31  10000.0          0.0               NaN
2014-11-24  10000.0          0.0               NaN
2014-11-25  10000.0          0.0               NaN
2014-11-26  10000.0          0.0               NaN
...             ...          ...               ...
2017-12-20  10000.0          0.0               NaN
2017-12-21  10000.0          0.0               NaN
2017-12-22  10000.0          0.0               NaN
2017-12-26  10000.0          0.0               NaN
2017-12-27  10000.0          0.0               NaN

[63 rows x 3 columns]","Empty DataFrame
Columns: [Size, EntryBar, ExitBar, EntryPrice, ExitPrice, SL, TP, PnL, Commission, ReturnPct, EntryTime, ExitTime, Duration, Tag]
Index: []",PB,
2013-11-06,2018-12-21,1871 days,1.834862385321101,9844.218673186302,10000.0,-1.5578132681369787,62.02321920108507,-3.5648066147586532,1.9640092569195338,-0.21124573346973374,-1.8150660961496194,-1.7477911504608368,-2.288340128866591,-1.5571622774658793,-1.0495918778238027e-05,-1.557813268136976,-1.557813268136976,1477 days,1477 days,1,0.0,-1.5619744372841353,-1.5619744372841353,-1.5619744372841304,1 days,1 days,0.0,-1.5619744372841353,,,M002FullStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2013-11-06  10000.000000     0.000000              NaT
2013-11-07  10000.000000     0.000000              NaT
2013-11-08  10000.000000     0.000000              NaT
2013-11-11  10000.000000     0.000000              NaT
2013-11-12  10000.000000     0.000000              NaT
...                  ...          ...              ...
2018-12-17   9844.218673     0.015578              NaT
2018-12-18   9844.218673     0.015578              NaT
2018-12-19   9844.218673     0.015578              NaT
2018-12-20   9844.218673     0.015578              NaT
2018-12-21   9844.218673     0.015578        1477 days

[109 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice  ExitPrice    SL    TP         PnL  Commission  ReturnPct  EntryTime   ExitTime Duration   Tag
0 -2113        41       42        4.72       4.77  None  None -155.781327   50.130924   -0.01562 2014-12-08 2014-12-09   1 days  None",AUDC,50.1309237909317
2017-12-13,2018-12-21,373 days,0.0,10000.0,10000.0,0.0,24.299739736067075,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,M002FullStrategy,"             Equity  DrawdownPct  DrawdownDuration
Date                                              
2017-12-13  10000.0          0.0               NaN
2017-12-14  10000.0          0.0               NaN
2017-12-15  10000.0          0.0               NaN
2017-12-18  10000.0          0.0               NaN
2017-12-19  10000.0          0.0               NaN
2017-12-20  10000.0          0.0               NaN
2017-12-21  10000.0          0.0               NaN
2017-12-22  10000.0          0.0               NaN
2017-12-26  10000.0          0.0               NaN
2017-12-27  10000.0          0.0               NaN
2017-12-28  10000.0          0.0               NaN
2017-12-29  10000.0          0.0               NaN
2018-12-11  10000.0          0.0               NaN
2018-12-12  10000.0          0.0               NaN
2018-12-13  10000.0          0.0               NaN
2018-12-14  10000.0          0.0               NaN
2018-12-17  10000.0          0.0               NaN
2018-12-18  10000.0          0.0               NaN
2018-12-19  10000.0          0.0               NaN
2018-12-20  10000.0          0.0               NaN
2018-12-21  10000.0          0.0               NaN","Empty DataFrame
Columns: [Size, EntryBar, ExitBar, EntryPrice, ExitPrice, SL, TP, PnL, Commission, ReturnPct, EntryTime, ExitTime, Duration, Tag]
Index: []",NXRT,
2013-12-24,2018-12-21,1823 days,6.557377049180328,9648.904826211929,10000.0,-3.510951737880714,-1.1163896458662277,-13.72669777454696,4.310772500865948,-0.4928380347223982,-3.184277938998066,-2.7252417085819816,-3.909679995439832,-3.5130656620233562,-0.0018935361416777493,-3.5109517378807187,-3.5109517378807187,1103 days,1103 days,2,0.0,-0.9738168750151242,-2.576179078666416,-1.7782654842029788,1 days,1 days,0.0,-1.7749979768407698,-2.166735588138346,,M002FullStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2013-12-24  10000.000000      0.00000              NaT
2013-12-26  10000.000000      0.00000              NaT
2013-12-27  10000.000000      0.00000              NaT
2013-12-30  10000.000000      0.00000              NaT
2013-12-31  10000.000000      0.00000              NaT
...                  ...          ...              ...
2018-12-17   9648.904826      0.03511              NaT
2018-12-18   9648.904826      0.03511              NaT
2018-12-19   9648.904826      0.03511              NaT
2018-12-20   9648.904826      0.03511              NaT
2018-12-21   9648.904826      0.03511        1103 days

[61 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice  ExitPrice    SL    TP         PnL  Commission  ReturnPct  EntryTime   ExitTime Duration   Tag
0  -482        21       22   20.662252  21.090168  None  None -256.566973   50.311667  -0.025762 2015-12-15 2015-12-16   1 days  None
1  -474        25       26   20.478859  20.575649  None  None  -94.528201   48.649592  -0.009738 2015-12-21 2015-12-22   1 days  None",VRNT,98.96125884056092
2013-11-27,2018-12-21,1850 days,3.7037037037037033,10545.799734528064,10545.799734528064,5.457997345280638,130.5580089612181,13.201508144630814,8.026532293465758,0.7265142215999054,1.6447336984338683,24.40465960834813,52.95978075514171,5.733875460881872,-0.002113069261673426,-0.24927422199249039,-0.24924554881933236,4 days,3 days,2,100.0,4.082460181828694,1.337918755280515,2.7010218729875968,1 days,1 days,,2.710189468554604,1.9563218719881597,,M002FullStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2013-11-27  10000.000000          0.0              NaT
2013-11-29  10000.000000          0.0              NaT
2013-12-02  10000.000000          0.0              NaT
2013-12-03  10000.000000          0.0              NaT
2013-12-04  10000.000000          0.0              NaT
...                  ...          ...              ...
2018-12-17  10545.799735          0.0              NaT
2018-12-18  10545.799735          0.0              NaT
2018-12-19  10545.799735          0.0              NaT
2018-12-20  10545.799735          0.0              NaT
2018-12-21  10545.799735          0.0              NaT

[108 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice  ExitPrice    SL    TP         PnL  Commission  ReturnPct  EntryTime   ExitTime Duration   Tag
0  -961        46       47   10.375618  10.185398  None  None  133.403463   49.397841   0.013379 2015-12-02 2015-12-03   1 days  None
1 -1027        49       50    9.836086   9.386476  None  None  412.396272   49.353928   0.040825 2015-12-07 2015-12-08   1 days  None",XPO,98.75176865339279
2013-12-09,2018-12-21,1838 days,0.0,10000.0,10000.0,0.0,21.839082750631995,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,M002FullStrategy,"             Equity  DrawdownPct  DrawdownDuration
Date                                              
2013-12-09  10000.0          0.0               NaN
2013-12-10  10000.0          0.0               NaN
2013-12-11  10000.0          0.0               NaN
2013-12-12  10000.0          0.0               NaN
2013-12-13  10000.0          0.0               NaN
...             ...          ...               ...
2018-12-17  10000.0          0.0               NaN
2018-12-18  10000.0          0.0               NaN
2018-12-19  10000.0          0.0               NaN
2018-12-20  10000.0          0.0               NaN
2018-12-21  10000.0          0.0               NaN

[95 rows x 3 columns]","Empty DataFrame
Columns: [Size, EntryBar, ExitBar, EntryPrice, ExitPrice, SL, TP, PnL, Commission, ReturnPct, EntryTime, ExitTime, Duration, Tag]
Index: []",PFS,
2014-12-03,2018-12-21,1479 days,2.380952380952381,9879.145760536194,10000.0,-1.2085423946380616,-31.380158632924406,-3.5819864589710537,1.665188370609695,-0.20695794010230362,-2.1510998528409964,-2.068364740928544,-2.9638897856320656,-1.1943886357248976,0.0004510416623042057,-1.208542394638057,-1.208542394638057,382 days,382 days,1,0.0,-1.2150536180931488,-1.2150536180931488,-1.2150536180931537,1 days,1 days,0.0,-1.2150536180931488,,,M002FullStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2014-12-03  10000.000000     0.000000              NaT
2014-12-04  10000.000000     0.000000              NaT
2014-12-05  10000.000000     0.000000              NaT
2014-12-08  10000.000000     0.000000              NaT
2014-12-09  10000.000000     0.000000              NaT
...                  ...          ...              ...
2018-12-17   9879.145761     0.012085              NaT
2018-12-18   9879.145761     0.012085              NaT
2018-12-19   9879.145761     0.012085              NaT
2018-12-20   9879.145761     0.012085              NaT
2018-12-21   9879.145761     0.012085         382 days

[84 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice  ExitPrice    SL    TP         PnL  Commission  ReturnPct  EntryTime   ExitTime Duration   Tag
0   265        56       57    37.53363  37.264572  None  None -120.854239   49.553809  -0.012151 2017-12-05 2017-12-06   1 days  None",SRC,49.55380916595459
2016-12-06,2018-12-21,745 days,0.0,10000.0,10000.0,0.0,15.029920734591732,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,M002FullStrategy,"             Equity  DrawdownPct  DrawdownDuration
Date                                              
2016-12-06  10000.0          0.0               NaN
2016-12-07  10000.0          0.0               NaN
2016-12-08  10000.0          0.0               NaN
2016-12-09  10000.0          0.0               NaN
2016-12-12  10000.0          0.0               NaN
2016-12-13  10000.0          0.0               NaN
2016-12-14  10000.0          0.0               NaN
2016-12-15  10000.0          0.0               NaN
2016-12-16  10000.0          0.0               NaN
2016-12-19  10000.0          0.0               NaN
2016-12-20  10000.0          0.0               NaN
2016-12-21  10000.0          0.0               NaN
2016-12-22  10000.0          0.0               NaN
2016-12-23  10000.0          0.0               NaN
2016-12-27  10000.0          0.0               NaN
2016-12-28  10000.0          0.0               NaN
2016-12-29  10000.0          0.0               NaN
2016-12-30  10000.0          0.0               NaN
2017-11-29  10000.0          0.0               NaN
2017-11-30  10000.0          0.0               NaN
2017-12-01  10000.0          0.0               NaN
2017-12-04  10000.0          0.0               NaN
2017-12-05  10000.0          0.0               NaN
2017-12-06  10000.0          0.0               NaN
2017-12-07  10000.0          0.0               NaN
2017-12-08  10000.0          0.0               NaN
2017-12-11  10000.0          0.0               NaN
2017-12-12  10000.0          0.0               NaN
2017-12-13  10000.0          0.0               NaN
2017-12-14  10000.0          0.0               NaN
2017-12-15  10000.0          0.0               NaN
2017-12-18  10000.0          0.0               NaN
2017-12-19  10000.0          0.0               NaN
2017-12-20  10000.0          0.0               NaN
2017-12-21  10000.0          0.0               NaN
2017-12-22  10000.0          0.0               NaN
2017-12-26  10000.0          0.0               NaN
2017-12-27  10000.0          0.0               NaN
2017-12-28  10000.0          0.0               NaN
2017-12-29  10000.0          0.0               NaN
2018-12-18  10000.0          0.0               NaN
2018-12-19  10000.0          0.0               NaN
2018-12-20  10000.0          0.0               NaN
2018-12-21  10000.0          0.0               NaN","Empty DataFrame
Columns: [Size, EntryBar, ExitBar, EntryPrice, ExitPrice, SL, TP, PnL, Commission, ReturnPct, EntryTime, ExitTime, Duration, Tag]
Index: []",MMI,
2012-12-07,2018-12-21,2205 days,0.0,10000.0,10000.0,0.0,-45.00934565178702,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,M002FullStrategy,"             Equity  DrawdownPct  DrawdownDuration
Date                                              
2012-12-07  10000.0          0.0               NaN
2012-12-10  10000.0          0.0               NaN
2012-12-11  10000.0          0.0               NaN
2012-12-12  10000.0          0.0               NaN
2012-12-13  10000.0          0.0               NaN
...             ...          ...               ...
2018-12-17  10000.0          0.0               NaN
2018-12-18  10000.0          0.0               NaN
2018-12-19  10000.0          0.0               NaN
2018-12-20  10000.0          0.0               NaN
2018-12-21  10000.0          0.0               NaN

[151 rows x 3 columns]","Empty DataFrame
Columns: [Size, EntryBar, ExitBar, EntryPrice, ExitPrice, SL, TP, PnL, Commission, ReturnPct, EntryTime, ExitTime, Duration, Tag]
Index: []",CLB,
2012-12-18,2017-12-29,1837 days,0.0,10000.0,10000.0,0.0,-10.183536859146646,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,M002FullStrategy,"             Equity  DrawdownPct  DrawdownDuration
Date                                              
2012-12-18  10000.0          0.0               NaN
2012-12-19  10000.0          0.0               NaN
2012-12-20  10000.0          0.0               NaN
2012-12-21  10000.0          0.0               NaN
2012-12-24  10000.0          0.0               NaN
...             ...          ...               ...
2017-12-22  10000.0          0.0               NaN
2017-12-26  10000.0          0.0               NaN
2017-12-27  10000.0          0.0               NaN
2017-12-28  10000.0          0.0               NaN
2017-12-29  10000.0          0.0               NaN

[92 rows x 3 columns]","Empty DataFrame
Columns: [Size, EntryBar, ExitBar, EntryPrice, ExitPrice, SL, TP, PnL, Commission, ReturnPct, EntryTime, ExitTime, Duration, Tag]
Index: []",MQY,
2012-12-21,2017-12-28,1833 days,0.0,10000.0,10000.0,0.0,203.37599053847825,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,M002FullStrategy,"             Equity  DrawdownPct  DrawdownDuration
Date                                              
2012-12-21  10000.0          0.0               NaN
2012-12-24  10000.0          0.0               NaN
2012-12-26  10000.0          0.0               NaN
2012-12-27  10000.0          0.0               NaN
2012-12-28  10000.0          0.0               NaN
...             ...          ...               ...
2017-12-21  10000.0          0.0               NaN
2017-12-22  10000.0          0.0               NaN
2017-12-26  10000.0          0.0               NaN
2017-12-27  10000.0          0.0               NaN
2017-12-28  10000.0          0.0               NaN

[102 rows x 3 columns]","Empty DataFrame
Columns: [Size, EntryBar, ExitBar, EntryPrice, ExitPrice, SL, TP, PnL, Commission, ReturnPct, EntryTime, ExitTime, Duration, Tag]
Index: []",V,
2011-12-27,2018-12-21,2551 days,0.0,10000.0,10000.0,0.0,43.83039953911042,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,M002FullStrategy,"             Equity  DrawdownPct  DrawdownDuration
Date                                              
2011-12-27  10000.0          0.0               NaN
2011-12-28  10000.0          0.0               NaN
2011-12-29  10000.0          0.0               NaN
2011-12-30  10000.0          0.0               NaN
2012-12-05  10000.0          0.0               NaN
...             ...          ...               ...
2018-12-17  10000.0          0.0               NaN
2018-12-18  10000.0          0.0               NaN
2018-12-19  10000.0          0.0               NaN
2018-12-20  10000.0          0.0               NaN
2018-12-21  10000.0          0.0               NaN

[147 rows x 3 columns]","Empty DataFrame
Columns: [Size, EntryBar, ExitBar, EntryPrice, ExitPrice, SL, TP, PnL, Commission, ReturnPct, EntryTime, ExitTime, Duration, Tag]
Index: []",ABM,
2013-12-18,2018-12-21,1829 days,0.0,10000.0,10000.0,0.0,62.85713473356414,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,M002FullStrategy,"             Equity  DrawdownPct  DrawdownDuration
Date                                              
2013-12-18  10000.0          0.0               NaN
2013-12-19  10000.0          0.0               NaN
2013-12-20  10000.0          0.0               NaN
2013-12-23  10000.0          0.0               NaN
2013-12-24  10000.0          0.0               NaN
...             ...          ...               ...
2018-12-17  10000.0          0.0               NaN
2018-12-18  10000.0          0.0               NaN
2018-12-19  10000.0          0.0               NaN
2018-12-20  10000.0          0.0               NaN
2018-12-21  10000.0          0.0               NaN

[103 rows x 3 columns]","Empty DataFrame
Columns: [Size, EntryBar, ExitBar, EntryPrice, ExitPrice, SL, TP, PnL, Commission, ReturnPct, EntryTime, ExitTime, Duration, Tag]
Index: []",PEG,
2012-12-07,2018-12-21,2205 days,13.20754716981132,10091.469520600433,10196.356965894698,0.9146952060043259,-65.0465347696635,2.1882723832361783,6.311515655226366,0.10411555757261493,0.3467110758767016,0.5918769163875178,0.7295507948653198,1.0271274343396575,0.0017284891306426362,-2.999479129674787,-1.6243815630807235,1113 days,558 days,7,42.857142857142854,1.9692095026365215,-2.4949980974197388,0.13041618519964437,4 days,2 days,1.2830439355070853,0.14060762993018905,0.22353956250884363,0.08851591065924991,M002FullStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2012-12-07  10000.000000     0.000000              NaT
2012-12-10  10000.000000     0.000000              NaT
2012-12-11  10000.000000     0.000000              NaT
2012-12-12  10000.000000     0.000000              NaT
2012-12-13  10000.000000     0.000000              NaT
...                  ...          ...              ...
2018-12-17  10091.469521     0.010287              NaT
2018-12-18  10091.469521     0.010287              NaT
2018-12-19  10091.469521     0.010287              NaT
2018-12-20  10091.469521     0.010287              NaT
2018-12-21  10091.469521     0.010287        1113 days

[106 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice  ExitPrice    SL    TP         PnL  Commission  ReturnPct  EntryTime   ExitTime Duration   Tag
0 -2456        36       37        4.06       3.96  None  None  196.356966   49.242800   0.019692 2015-12-02 2015-12-03   1 days  None
1  2905        39       40        3.50       3.43  None  None -253.678932   50.329125  -0.024950 2015-12-07 2015-12-08   1 days  None
2  2479        44       45        4.00       4.01  None  None  -24.851409   49.641976  -0.002506 2015-12-14 2015-12-15   1 days  None
3  2436        47       48        4.06       4.08  None  None   -0.852646   49.572599  -0.000086 2015-12-17 2015-12-18   1 days  None
4  2401        49       50        4.12       4.17  None  None   70.289733   49.760725   0.007106 2015-12-21 2015-12-22   1 days  None
5  2228        52       53        4.47       4.46  None  None  -72.019547   49.740099  -0.007231 2015-12-24 2015-12-28   4 days  None
6  3232        58       59        3.06       3.13  None  None  176.225354   50.015200   0.017819 2016-12-20 2016-12-21   1 days  None",UTI,348.30252525031574
2013-12-19,2018-12-21,1828 days,0.0,10000.0,10000.0,0.0,-10.604506384634432,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,M002FullStrategy,"             Equity  DrawdownPct  DrawdownDuration
Date                                              
2013-12-19  10000.0          0.0               NaN
2013-12-20  10000.0          0.0               NaN
2013-12-23  10000.0          0.0               NaN
2013-12-24  10000.0          0.0               NaN
2013-12-26  10000.0          0.0               NaN
...             ...          ...               ...
2017-12-26  10000.0          0.0               NaN
2017-12-27  10000.0          0.0               NaN
2017-12-28  10000.0          0.0               NaN
2017-12-29  10000.0          0.0               NaN
2018-12-21  10000.0          0.0               NaN

[102 rows x 3 columns]","Empty DataFrame
Columns: [Size, EntryBar, ExitBar, EntryPrice, ExitPrice, SL, TP, PnL, Commission, ReturnPct, EntryTime, ExitTime, Duration, Tag]
Index: []",NIE,
2013-12-16,2018-12-21,1831 days,1.550387596899225,10291.859868431091,10291.859868431091,2.9185986843109095,-73.25415525655336,5.78074434482756,4.73229598741722,0.39672056869695105,1.221551728843267,16.52827744166974,23.19118176760226,3.0372184068338544,0.0016192900198973097,-0.2492647594571129,-0.2492647594571129,2 days,2 days,1,100.0,2.9272074908096664,2.9272074908096664,2.927207490809658,1 days,1 days,,2.9272074908096664,,,M002FullStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2013-12-16  10000.000000          0.0              NaT
2013-12-17  10000.000000          0.0              NaT
2013-12-18  10000.000000          0.0              NaT
2013-12-19  10000.000000          0.0              NaT
2013-12-20  10000.000000          0.0              NaT
...                  ...          ...              ...
2018-12-17  10291.859868          0.0              NaT
2018-12-18  10291.859868          0.0              NaT
2018-12-19  10291.859868          0.0              NaT
2018-12-20  10291.859868          0.0              NaT
2018-12-21  10291.859868          0.0              NaT

[129 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice  ExitPrice    SL    TP         PnL  Commission  ReturnPct  EntryTime   ExitTime Duration   Tag
0  1803       120      121        5.53       5.72  None  None  291.859868   50.709375   0.029272 2018-12-11 2018-12-12   1 days  None",BRFS,50.709375
